2025-01-012,NA,NA
2025-01-037,NA,NA
2025-01-056,NA,NA
2025-01-093,NA,NA
2025-01-099,NA,NA
2025-02-063,NA,NA
2025-02-072,NA,NA
2025-03-089,NA,NA
2025-04-032,NA,NA
2025-04-073,NA,NA
2025-05-045,NA,NA
2025-05-081,NA,NA
2025-05-092,NA,NA
2025-06-035,NA,NA
2025-06-056,NA,NA
2025-06-062,NA,NA
2025-06-074,NA,NA
2025-06-075,NA,NA
2025-06-099,NA,NA
2025-06-100,NA,NA
2025-07-038,NA,NA
2025-07-048,NA,NA
2025-07-054,NA,NA
2025-07-061,NA,NA
2025-07-066,NA,NA
2025-07-074,NA,NA
2025-07-090,NA,NA
2025-07-096,NA,NA
2025-08-036,NA,NA
2025-08-088,NA,NA
2025-08-094,NA,NA
2025-09-029,NA,NA
2025-09-059,NA,NA
2025-09-088,NA,NA
2025-09-089,NA,NA
2025-09-094,NA,NA
2025-10-034,NA,NA
2025-10-083,NA,NA
2025-11-037,NA,NA
2025-11-058,NA,NA
2025-11-092,NA,NA
2025-11-095,NA,NA
2025-11-098,NA,NA
2025-12-021,NA,NA
2025-12-043,NA,NA
2025-12-056,NA,NA
2025-12-057,NA,NA
2025-12-091,NA,NA
2025-12-100,NA,NA
2025-11-079,NA,NA
